year,id,authors,title,venue,paper_year
2001,0101244,P. Pei and A. Zhang,"A ""Seed-Growth"" Algorithm for Detecting Protein Complexes from Protein Interaction Data",IEEE Transactions on Nanobioscience (IEEE-TNB),2007
2001,0101244,Y. Wu and A. Zhang,Interactive Pattern Analysis for Relevance Feedback,ACM/Springer Multimedia Systems Journal,2004
2001,0101244,W. Wang and A. Zhang,Extracting Semantic Concepts from Images: A Decisive Feature Patterh Mining Approach,ACM/Springer Multimedia Systems Journal,2006
2001,0101244,"K. Bhasi, L. Zhang, A. Zhang, and M. Ramanathan","Analysis of Pharmacokinetics, Pharmacodynamics and Pharmacogenomics Data Sets Using VizStruct, A Novel Multidimensional Visualization Technique",Pharmaceutical Research,2004
2001,0101247,"Zhigang Hu, Stefanos Kaxiras and Margaret Martonosi",Cache Decay: Exploiting Generational Behavior to Reduce Cache Leakage Power,ACM Transactions on Computer Systems,2002
2001,0101249,Zavisca J,The Ethics of Fieldwork: A View from an American in Russia (in Russian language),Antropologicheskii Forum,2007
2001,0101249,"Zavisca, J",The status of cultural omnivorism: A case study of reading in Russia,SOCIAL FORCES,2005
2001,0101249,"Zavisca, Jane R",Contesting Capitalism at the Post-Soviet Dacha,Slavic Review,2003
2001,0101254,M. Soma,A Mixed-Signal Framework and Standard for High-Frequency Timing Measurements,Proc. IEEE AutoTest Conference,2001
2001,0101254,S. Phillips and S. Hauck,Automatic Layout of Domain-Specific Reconfigurable Subsystems for System-on-a-Chip,ACM/SIGDA Symposium on Field-Programmagle Gate Arrays,2002
2001,0101254,"K. Compton, A. Sharma, S. Phillips and S. Hauck",Flexible Routing Architecture Generation for Domain-Specific Reconfigurable Subsystems,International Conference on Field Programmable Logic and Applications,2002
2001,0101254,K. Compton and S. Hauck,Flexibility Measurement of Domain-Specific Reconfigurable Hardware,ACM/SIGDA Symposium on Field-Programmable Gate Arrays,2004
2001,0101254,"A. Sharma, K. Compton, C. Ebeling and S. Hauck",Exploration of Pipelined FPGA Interconnect Structures,ACM/SIGDA Symposium on Field-Programmable Gate Arrays,2004
2001,0101254,"S. Phillips, A. Sharma and S. Hauck",Automating the Layout of Reconfigurable Subsystems Via Template Reduction,International Conference on Field Programmable Logic and Applications,2004
2001,0101254,S. Phillips and S. Hauck,Automating the Layout of Reconfigurable Subsystems Using Circuit Generators,IEEE Symposium on Field-Programmable Custom  Computing Machines,2005
2001,0101254,"M. Haselman, M. Beauchamp, A. Wood, S. Hauck, K. Underwood, and K. Hemmert",A Comparison of Floating Point and Logarithmic Number Systems for FPGAs,IEEE Symposium on Field-Programmable Custom Computing Machines,2005
2001,0101254,"A. Sharma, E. Ebeling and S. Hauck",Architecture-Adaptive Routability-Driven Placement for FPGAs,International Conference on Field Programmable Logic and Applications,2005
2001,0101254,A. Sharma and S. Hauck,Accelerating FPGA Routing Using Architecture-Adaptive A* Techniques,IEEE International on Field Programmable Technology,2005
2001,0101254,"S. Phillips, A. Sharma and S. Hauck",Automating the Layout of Reconfigurable Subsystems Via Template Reduction,IEEE Symposium on Field-Programmable Custom  Computing Machines,2004
2001,0101254,"A. Sharma, C. Ebeling and S. Hauck",Architecture Adaptive Routability-Driven Placement for FPGAs,ACM/SIGDA Symposium on Field-Programmable Gate Arrays,2005
2001,0101773,"Coyle, K, B Bluhm, B Konar, and R Highsmith",Amphipod prey of gray whales in the northern Bering Sea: comparison of biomass and distribution between the 1980s and 2002/2003,Deep Sea Research II,2007
2001,0101773,"Bluhm, BA, K Coyle, B Konar, R Highsmith",High gray whale relative abundances associated with an oceanographic front in the south-central Chukchi Sea,Deep Sea Research II,2007
2001,0101780,"McNeill, K. L., Lizotte, D. J, Krajcik, J., & Marx, R. W",Supporting students? construction of scientific explanations by fading scaffolds in instructional materials,The Journal of the Learning Sciences,2006
2001,0101836,"Freudenburg, G; Moser-Jauslin, L",Embeddings of Danielewski surfaces,MATHEMATISCHE ZEITSCHRIFT,2003
2001,0101836,"Freudenburg, G",A linear counterexample to the Fourteenth Problem of Hilbert in dimension eleven,PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY,2007
2001,0101836,"Freudenburg, G; Moser-Jauslin, L","Real and rational forms of certain O-2(C)-actions, and a solution to the weak complexification problem",TRANSFORMATION GROUPS,2004
2001,0101836,"Freudenburg, G; Moser-Jauslin, L",A nonlinearizable action of S-3 on C-4,ANNALES DE L INSTITUT FOURIER,2002
2001,0101847,S. E. Creager and P. T. Radford,Electrochemical reactivity at redox-molecule-based nanoelectrode ensembles,Journal of Electroanalytical Chemistry,2001
2001,0101847,"J F Smalley, H O Finklea, C E D Chidsey, M R Linford, S E Creager, J P Ferraris, K Chalfant, T Zawodzinski, S W Feldberg, and M D Newton",Heterogeneous electron transfer kinetics for ruthenium and ferrocene redox moieties through alkanethiol monolayers on gold,Journal of the American Chemical Society,2003
2001,0101847,P. T. Radford and S. E. Creager,A dual-stream flow-injection method for amplified electrochemical detection of ferrocene derivativesö,Analytica Chimica Acta,2001
2001,0101847,J. J. Sumner and S. E. Creager,Redox kinetics in monolayers on electrodes:  Electron transfer is sluggish for ferrocene groups buried within the monolayer interiorö,Journal of Physical Chemistry B.,2001
2001,0101847,"60.	John F. Smalley, Sandra B. Sachs, Christopher E. D. Chidsey, Stephen P. Dudek, Hadley D. Sikes, Stephen E. Creager, C. J. Yu, Stephen W. Feldberg, and Marshall D.",Interfacial Electron-Transfer Kinetics of Ferrocene Through Oligophenyleneethynylene Bridges Attached to Gold Electrodes as Constituents of Self-Assembled Monolayers:  Observation of a Non-Monotonic Distance Dependence,Journal of the American Chemical Society,2004
2001,0101847,"Fears, Kenan P.; Creager, Stephen E.; Latour, Robert A.",Determination of the Surface pK of Carboxylic- and Amine-Terminated Alkanethiols Using Surface Plasmon Resonance Spectroscopy.,Langmuir,2008
2001,0101847,"D. Adams, L Brus,  C E D Chidsey,  S Creager, C Creutz,  C R Kagan,  P V Kamat, M Lieberman,  S Lindsay, R A Marcus, R M Metzger, M E Michel-Beyerle, J R Miller,  M D Newton, D R Rolison, O Sankey, K S Schanze, J Yardley, and X Zhu,",Charge Transfer on the Nanoscale,Journal of Physical Chemistry B,2003
2001,0101847,"Perpall, Mark W.; Zengin, Huseyin; Perera, K. Prasanna U.; Zhou, Wensheng; Shah, Hiren; Wu, Xinyu; Creager, Stephen E.; Smith, Dennis W., Jr.; Foulger, Stephen H.; Ballato, John M.",High carbon-yielding polymer for micro- and nanofabrication.,Proceedings of SPIE-The International Society for Optical Engineering,2003
2001,0101897,"Grant, C. M. & Davenport, L. R.",Principals in partnership with math coaches,Principal,2009
2001,0101897,"Lester, J. B. & Grant, C. M.",Mathematics supervision through a new lens,Educational Leadership,2001
2001,0101897,"Nelson, B. S. & Stein, M. K.",Leadership Content Knowledge,Educational Evaluation and Policy Analysis,2003
2001,0101897,"Nelson, Barbara S. & Sassi, Annette",What to look for in your math classrooms,Principal,2006
2001,0101986,"James P. Van Haneghan, Susan A. Pruet, Honi J. Bamberger",Methematics Reform in a Minority Community:  Student Outcomes,Journal of Education for Students Placed at Risk,2004
2001,0101995,"Hough, S; O'Rode, N; Terman, N; Weissglass, J.",Using concept maps to assess change in teachers' understandings of Algebra: A respectful approach.,Journal of Mathematics Teacher Education,2007
2001,0102053,"Hallgren, S; Russell, A; Ta-Shma, A",The hidden subgroup problem and quantum computation using group representations,SIAM JOURNAL ON COMPUTING,2003
2001,0102053,"Van Dam, W; Hallgren, S; Ip, L",Quantum algorithms for some hidden shift problems,SIAM JOURNAL ON COMPUTING,2006
2001,0102053,"Hallgren, S",Polynomial-time quantum algorithms for Pell's equation and the principal ideal problem,JOURNAL OF THE ACM,2007
2001,0102053,Sean Hallgren,Fast quantum algorithms for computing the unit group and class group of a number field,Proceedings of the thirty-seventh annual ACM symposium on Theory of computing,2005
2001,0102069,"Schleimer, S",The disjoint curve property,Geometry and Topology,2004
2001,0102069,"Brinkmann, P.; Schleimer, S.",Computing triangulations of mapping tori of surface homeomorphisms,Experimental Mathematics,2001
2001,0102069,"Bachman, D.; Schleimer, S.",Thin position for tangles,Journal of Knot Theory and its Ramifications,2003
2001,0102069,"Schleimer, S.",Strongly irreducible surface automorphisms,Topology and geometry of manifolds,2003
2001,0102092,"Eric Johnson, Anastasios Melis",Functional Characterization of Chlamydomonas reinhardtii with alterations in the atpE gene,Photosynthesis Research,2004
2001,0102126,Saloff-Coste Laurent,Probability on Groups: Random Walks and Invariant Diffusions,Notices of the AMS,2001
2001,0102126,Alexander Bendikov and Laurent Saloff-Coste,Some dichotomy results for central Gaussian convolution semigroups on compact groups,Probability Theory and Related Fields,2002
2001,0102126,Christophe Pittet and Laurent Saloff-Coste,Random walks on abelian-by-cyclic groups,Proceedings of the American Mathematical Society,2002
2001,0102126,Alexander Bendikov and Laurent Saloff-Coste,"On the hypoellipticity of sub-Laplacians on infinite dimensional
compact groups",Forum Mathematicum,2003
2001,0102126,Christophe Pittet and Laurent Saloff-Coste,On random walks on wreath products,Annales of Probability,2002
2001,0102126,Ch. Pittet and L. Saloff-Coste,Random walks on finite rank solvable groups,Journal of the European Mathematical Society,2003
2001,0102126,A. Bendikov and L. Saloff-Coste,Central Gaussian convolution semigroups on compact groups: a survey,"Infinite Dimensional Analysis, Quantum Probability and Related Topics",2003
2001,0102126,A. Bendikov and L. Saloff-Coste,Brownian motions on compact groups of infinite dimension,Contemporary Mathematics,2003
2001,0102126,Alexander Bendikov and Laurent Saloff-Coste,On the sample paths of diagonal Brownian motions on the infinite dimensional torus,"Annales de l'Institut Henry Poincare, Proba. Stat.
",2004
2001,0102126,"Alexander Bendikov and Laurent Saloff-Coste
","Invariant Dirichlet forms on locally compact groups
",Annales de la Faculte des Sciences de Toulouse,2002
2001,0102126,"Alexander Bendikov and Laurent Saloff-Coste
","On the sample paths of Brownian motions on compact infinite dimensional groups
",Annals of Probability,2003
2001,0102126,A. Bendikov and L. Saloff-Coste,Spaces of smooth functions and distributions on infinite-dimensional compact groups.,Journal of Functional Analysis,2005
2001,0102126,L. Saloff-Coste,"On the convergence to equilibrium of Brownian motion 
on compact simple Lie groups",Journal of  Geometric  Analysis,2004
2001,0102126,"Diaconis, P; Saloff-Coste, L",Separation cut-offs for birth and death chains,ANNALS OF APPLIED PROBABILITY,2006
2001,0102126,"Bendikov, A; Saloff-Coste, L",Hypoelliptic bi-invariant Laplacians on infinite dimensional compact groups,CANADIAN JOURNAL OF MATHEMATICS-JOURNAL CANADIEN DE MATHEMATIQUES,2006
2001,0102126,"Bendikov, A; Saloff-Coste, L",On the regularity of sample paths of sub-elliptic diffusions on manifolds,OSAKA JOURNAL OF MATHEMATICS,2005
2001,0102126,"Grigor'yan, A; Saloff-Coste, L",Stability results for Harnack inequalities,ANNALES DE L INSTITUT FOURIER,2005
2001,0102243,"J. Fiol, R. E. Olson, A. C. F. Santos, G. M. Sigaud, and E. C. Montenegro",Simultaneous Projectile and Target Ionization in He+ + Ne Collisions,"J. Phys. B: Atomic and Molecular Physics, 34, L503 (2001)",2001
2001,0102298,"H. Hofer, K. Wysocki and E. Zehnder",Finite energy cylinders of small area,Ergodic Theory and Dynamical Systems,2002
2001,0102298,"H. Hofer, K. Wysocki and E. Zehnder",Finite Energy Foliations Of Tight Three-Spheres and Hamiltonian Dynamics,Annals of Mathematics,2003
2001,0102298,E. Neduv,"Prescribed minimal period problems for convex Hamiltonian systems via Hofer-Zehnder symplectic capacity. 
 
","Math. Z. 236 (2001), no. 1, 99--112.",2001
2001,0102298,"F. Bourgeois, Y. Eliashberg, H. Hofer, K. Wysocki and E. Zehnder",Compactness Results in Symplectic Field Theory,Geometry and Topology,2003
2001,0102298,"C. Abbas, K. Cieliebak, H. Hofer",The Weinstein Conjecture for Planar Contact Structures in Dimension Three,Commentarii Math. Helv.,2005
2001,0102298,D. Dragnev,Fredholm theory and transversality for noncompact pseudoholomorphic maps in symplectizations,Comm. Pure and Appl. Math.,2004
2001,0102381,"Dagg, M.J., H. Liu and A.C. Thomas.",Effects of mesoscale phytoplankton varaibility on the copepods Neocalanus flemingeri and N. plumchrus in the coastal Guldf of Alaska,Deep Sea Research I,2006
2001,0102381,"Liu, H, M. Dagg, J. Napp and R. Sato.",Mesozooplankton grazing in the coastal Gulf of Alaska: Neocalanus spp. vs other mesozooplankton.,ICES J. Mar. Sci,2008
2001,0102381,"Weingartner, T.J. and 18 others (incl M. Dagg)",The northeast Pacific GLOBEC program: coastal Gulf of Alaska,Oceanography,2002
2001,0102381,"Liu, H., M. Dagg and S. Strom",Grazing by the calanoid copepod Neocalanus cristatus on the microbial food web in the coastal Gulf of Alaska.,Journal of Plankton Research,2005
2001,0102555,Jack Manno and Ana Jamborc,"Sufficiency and Simple living:the path to global and personal wellbeing""","The International Journal of Healing and Caring""",2005
2001,0102587,C.M. Newman and D.L. Stein,"The State(s) of Replica Symmetry Breaking: Mean Field Theories vs. 
 Short-Ranged Spin Glasses",Journal of Statistical Physics,2002
2001,0102587,"C.M. Newman, K. Ravishankar, and R. Sun",Convergence of Coalescing Nonsimple Random Walks to the Brownian Web,Electronic Journal of Probability,2005
2001,0102587,C.M. Newman and D.L. Stein,Are There Incongruent Ground States in 2D Edwards-Anderson Spin Glasses?,Communications in Mathematical Physics,2001
2001,0102587,C.M. Newman and D.L. Stein,Nonrealistic behavior of mean field spin glasses,Physical Review Letters,03
2001,0102587,"F. Camia, C.M. Newman, and V. Sidoravicius",Cardy's Formula for Some Dependent Percolation Models,Bulletin of the Brazilian Mathematical Society,2002
2001,0102587,"L.R. Fontes, M. Isopi, C.M. Newman, and D.L. Stein",Aging in 1D Discrete Spin Models and Equivalent Systems,Physical Review Letters,2001
2001,0102587,C.M. Newman and D.L. Stein,Interfaces and the Question of Regional Congruence in Spin Glasses,Physical Review Letters,2001
2001,0102587,"P.M.C. de Oliveira, C.M. Newman, V. Sidoravicius,D.L. Stein",Ising Feromagnet: Zero Temperature Dynamic Evolution,Journal of Physics A: Math. Gen.,2006
2001,0102587,C.M. Newman and D.L. Stein,"Finite Dimensional Spin Glasses: States, Excitations, and Interfaces",Annales de L'Insitute Henri Poincare,2003
2001,0102587,E. De Santis and C. M. Newman,Convergence in Energy Lowering (Disordered) Stochastic Spin Systems,Journal of Statistical Physics,2003
2001,0102587,"F. Camia, C.M. Newman and V. Sidoravicius","A Particular Bit of Universality: Scaling Limits of Some Dependent 
Percolation Models",Communications in Mathematical Physics,2004
2001,0102587,"F. Camia, E. De Santis, and C.M. Newman",Clusters and Recurrence in the Two-Dimensional Zero Temperature Stochastic Ising Model,Annals of Applied Probability,2002
2001,0102587,C.M. Newman and D.L. Stein,Ordering and Broken Symmetry in Short-Ranged Spin Glasses,Journal of Physics: Condensed Matter,2003
2001,0102614,"Buena, L.","The effect of female cricket chemical cues on the aggressive behavior of male crickets, Acheta domesticus.",Dimensions: The Journal of Undergraduate Research in Natural Sciences and Mathematics.,2006
2001,0102614,"Espino-Hernandez, S. and S. Ram",The effect of a Desert Road on Bajada Plant Distribution and Densities in the Mojave Desert,Dimensions: The Journal for Undergraduate Research in Natural Science and Mathematics,2004
2001,0102614,"Kehrier, C. L.","ABSTRACT: Differential Habitat Use by Juveniles in Upper Newport Bay, California: Testing the Nursery-Role Hypothesis",Dimensions: The Journal for Undergraduate Research in Natural Science and Mathematics,2005
