year,id,authors,title,venue,paper_year
2000,0001880,"R. S. Gorur and J. Montesinos,",ôElectrical Performance of Epoxy Insulatorsö,IEEE Trans. Power Delivery,2000
2000,0001880,"J. Montesinos, R. S. Gorur and J. Burnham,",ôEstimation of Flashover Probability of Aged Nonceramic Insulators in Serviceö,IEEE Trans. Power Delivery,2000
2000,0001880,"V. Moreno and R. S. Gorur,","ôAC and DC Performance of Polymeric High Voltage Insulating Materialsö,",IEEE Trans. Dielectrics and Electrical Insulation,1999
2000,0001880,"V. M. Moreno and R. S. Gorur,","ôEffect of Long-term Corona on Non-Ceramic Outdoor Insulator Housing Materialsö,",IEEE Trans. Dielectrics and Electrical Insulation,2001
2000,0001880,"R. S. Weissbach, G. G. Karady, R. G. Farmer,","""Dynamic Voltage Compensation on Distribution Feeders using Flywheel Energy Storage,"".  

",IEEE Trans. Power Delivery,1999
2000,0001880,"G. T. Heydt, G. G. Karady, B. Cummings, J. Tang: 

",""" Improved Application of Power Acceptability Curves and Their Applications to Certain Three-Phase Loads"".",Electric Machines and Power Systems,1999
2000,0001880,"B. Han, G. Ledwich, G Karady",", ""Study on Resonant Fly-back Converter for DC Distribution System"",",IEEE Trans. Power Delivery,1999
2000,0001880,George G. Karady,"; "" Flashover Mechanism of Non-ceramic Insulators"",",IEEE Trans. On Dielectrics and Electric Insulation,1999
2000,0001880,"C. Nunez-Noriega, G. G. Karady,","""Five-Step -Low Frequency Switching Active Power Filter for Network Harmonic Cancellation in Substations,"".","IEEE Trans. Power Delivery
",1999
2000,0001880,"George G Karady, Gyula Bestercey, Monty W Tuominen:","""Corona Caused Deterioration of ADSS Fiber-optic Cables on High Voltage Lines"".",IEEE Trans. Power Delivery,1999
2000,0001880,"Pramod Parihar, George G. Karady, Edwin Liu;",""" Pseudo-resonant compensator for full control of real and reactive power"". 
","Electrical Power System Research
",1999
2000,0001880,"Balazs Banfai, George G. Karady, Charles J. Kim, Kate Maracas:","""Magnetic field effect on CRT computer monitors"",",IEEE Trans. Power Delivery,2000
2000,0001880,"George G. Karady, G. T. Heydt:","""Increasing Student interest and Comprehension in Power Engineering Education at the Graduate and Undergraduate Level"".",IEEE Trans. Power Systems,2000
2000,0001880,"Gyula Besztercey, George G. Karady:",""" An Artificial Contamination Method for Composite Insulators"".",IEEE Trans. Power Delivery,2000
2000,0001880,"Bryce Corderoy, George Karady, Thalse Papazoglou:",""" Electrical Power Engineering Education"".,",Electra.,2000
2000,0001880,"B. Han, J. Park, G Karady:","""Static Synchronous Compensator Using Thyristor PWM Current Source Inverter""","IEEE Trans. Power Delivery,",2000
2000,0001880,"G. G Karady, M. Tuominen, D. Torgerson:",""" Fast-Track Project Beats the Heat""",Transmission & Distribution,2000
2000,0001880,"R. S. Weissbach, G. G. Karady, R. G. Farmer,
"," ""A Combined Uninterruptible Power Supply and Dynamic Voltage Compensator using a Flywheel Energy Storage System,""","IEEE Trans. Power Delivery
",2001
2000,0001880,"George Karady, Srinivasan Devarajan:","""Algorithm to predict dry-band arcing in fiber-optic cables,""",IEEE Trans. Power Delivery,2001
2000,0001880,"Bryce Corderoy, George Karady, Thales Papazoglou:","""The CIGRE Electronic Forum on Electrical Engineering Education"".",Electra,2001
2000,0001880,"George G. Karady, Felix Amarh, Raji Sundararajan:","""Level Crossing Analysis of Leakage Current Envelope of Polluted Insulators"",","Power Engineering Review, Letters.",2001
2000,0001880,"H. B. Karayaka,  Ali Keyhani, B. L. Agrawal, D. Selin and G. T. Heydt, H. B. Karayaka,  Ali Keyhani, B. L. Agrawal, D. Selin and G. T. Heydt,","ôIdentification of Armature, Field, and Saturated Parameters of a Large Steam Turbine-Generator from Operating Data""","IEEE Transactions on Energy Conversion

",2000
2000,0001880,"H. B. Karayaka, A. Keyhani, G. T. Heydt, B. Agrawal, D. Selin,",ô Neural Network Based Modeling of a Large Steam-Generator Rotor Body Parameters from On-Line Disturbance Dataö,"IEEE Transactions on Energy Conversion

",2001
2000,0001880,"G. Heydt, S. S. Venkata, C. Gross, P. W. Sauer","ôPromoting the Power Engineering Profession Through The IEEE Power Engineering Society,""",IEEE Power Engineering Society Review,2000
2000,0001880,"Sergio Herraiz,  G. T. Heydt,  EfraÝn OÆNeill-Carrillo,","ôPower quality indices for aperiodic voltages and currents,""",IEEE Transactions on Power Delivery,2000
2000,0001880,"J. Rico, G. T. Heydt,","ôParameter estimation using an orthogonal series expansion,""",Journal of Electric Machines and Power Systems,2000
2000,0001880,"D. Kirschen, R. Bacher, G. Heydt,","ôThe technology of power system competition,""",Proceedings of the IEEE,2000
2000,0001880,"-C. Liu, J. Jung, G. Heydt, V. Vittal, A. Phadke,","ôConceptual design of the strategic power infrastructure defense (SPID) system,""",IEEE Control Systems Magazine,2000
2000,0001880,"G. Heydt,","ôProblematic power quality indices,""","Proc. IEEE Winter Power MeetingROM.

",2000
2000,0001880,"E. OÆNeill-Carrillo, B. Banfai, G. T. Heydt, J. Si,","ôEMTP Implementation and analysis of nonlinear load models,""",Electric Power Components and Systems,2001
2000,0001880,"R. Arseneau, G. T. Heydt, M. Kempker,","ôApplication of IEEE Standard 519-1992 harmonic limits for revenue billing meters,""",IEEE Power Engineering Review,1997
2000,0001880,"V. Vittal, P. Sauer, G. Heydt,","ôActivities of the power engineering education committeeÆs research subcommittee,""",IEEE Power Engineering Society Review,2000
2000,0001880,"J. Rico, G. Heydt,","ôSynchronous machine parameter estimation using the Hartley series,""","IEEE Transactions on Power Systems,",2000
2000,0001880,"V. Vittal, P. W. Sauer, G. T. Heydt,","ôActivities of the Power Engineering Education CommitteeÆs Research Subcommittee,""",IEEE Power Engineering Review,2000
2000,0001880,"G. Heydt, C-C. Liu, A. G. Phadke, V. Vittal,","""Solutions for the crisis in electric power supply,""",IEEE Computer Applications in Power,2001
2000,0001880,"C. Mensah-Bonsu, U. Fernßndez, G. T. Heydt, Y. Hoverson, J. Schilleci, B. Agrawal,","""Application of the Global Positioning System to the measurement of overhead power transmission conductor sag,""",IEEE Transactions on Power Delivery,2002
2000,0001880,"G. T. Heydt,","""Power quality engineering,""",IEEE Power Engineering Review,2001
2000,0001880,"G. T. Heydt, R. Ayyanar, R. Thallam,","""Power acceptability,""",IEEE Power Engineering Review,2001
2000,0001880,"B. Mork, G. Heydt,","""Power Globe: International forum for power engineers, researchers, and educators,""  

",IEEE Power Engineering Review,2001
2000,0001938,"Wiens, DA; Pozgay, SH; Shore, PJ; Sauter, AW; White, RA","Tilt recorded by a portable broadband seismograph: The 2003 eruption of Anatahan Volcano, Mariana Islands",GEOPHYSICAL RESEARCH LETTERS,2005
2000,0001938,"Tibi, R; Wiens, DA; Shiobara, H; Sugioka, H; Shore, PJ",Depth of the 660-km discontinuity near the Mariana slab from an array of ocean bottom seismographs,GEOPHYSICAL RESEARCH LETTERS,2006
2000,0001938,"Tibi, R; Wiens, DA; Shiobara, H; Sugioka, H; Yuan, X",Double seismic discontinuities at the base of the mantle transition zone near the Mariana slab,GEOPHYSICAL RESEARCH LETTERS,2007
2000,0001938,"Pozgay, SH; White, RA; Wiens, DA; Shore, PJ; Sauter, AW; Kaipat, JL",Seismicity and tilt associated with the 2003 Anatahan eruption sequence,JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH,2005
2000,0001938,"Embley, RW; Chadwick, WW; Baker, ET; Butterfield, DA; Resing, JA; De Ronde, CEJ; Tunnicliffe, V; Lupton, JE; Juniper, SK; Rubin, KH; Stern, RJ; Lebon, GT; Nakamura, K; Merle, SG; Hein, JR; Wiens, DA; Tamura, Y",Long-term eruptive activity at a submarine arc volcano,NATURE,2006
2000,0001938,"Pozgay, SH; Wiens, DA; Conder, JA; Shiobara, H; Sugioka, H",Complex mantle flow in the Mariana subduction system: evidence from shear wave splitting,GEOPHYSICAL JOURNAL INTERNATIONAL,2007
2000,0001938,"Wiens, DA; Kelley, KA; Plank, T","Mantle temperature variations beneath back-arc spreading centers inferred from seismology, petrology, and bathymetry",EARTH AND PLANETARY SCIENCE LETTERS,2006
2000,0001956,"Narumi Takahashi, Shuichi Kodaira, Simon L. Klemperer, Yoshiyuki Tatsumi, Yoshiyuki Kaneda and Kiyoshi Suyehiro",Crustal structure and evolution of the Mariana intra-oceanic island arc,Geology,2007
2000,0001956,"Roland H. Günther, Simon L. Klemperer, Andrew M. Goodliffe",Modeling sideswipe in 2D oceanic seismic surveys from,Tectonophysics,2006
2000,0001964,Peter A. Walker,Reconsidering regional political ecologies: toward a political ecology of the rural American West.,Progress in Human Geography,2003
2000,0001964,"Hurley, Patrick T.","Whose Vision? The Political Ecology of Land Use Planning in Nevada County, California.",Environment and Planning A.,2004
2000,0001964,"Walker, PA; Hurley, PT","Collaboration derailed: The politics of ""community-based"" resource management in Nevada County",SOCIETY & NATURAL RESOURCES,2004
2000,0001964,Peter A. Walker,Whose landscape?  A political ecology of the 'exurban' Sierra.,Cultural Geographies,2003
2000,0001964,"Walker, Peter A.; Marvin, Sarah J.; Fortmann, Louise P.",Landscape changes in Nevada County reflect social and ecological transitions,California Agriculture,2003
2000,0001991,"Burke, C",From the archives: Codebreaking (or not) in Shanghai,CRYPTOLOGIA,2007
2000,0002021,"Murakami M., SV. Sinogeikin, J D. Bass, N Sata, Y Ohishi, and K. Hirose",Sound velocity of MgSiO3 post-perovskite phase: A constraint on the D? discontinuity,Earth and Planetary Science Letters,2007
2000,0002021,"Sinogeikin, SV,,  DL Lakshtanov, J Nicolas, and JD Bass.",Sound velocity measurements on laser-heated MgO and Al2O3,Phys. Earth Planetary  Interiors,2004
2000,0002021,"Murakami, M., Stanislav V. Sinogeikin, Holger Hellwig, Jay D. Bass, Jie Li",Sound Velocity of MgSiO3 Perovskite to Megabar Pressure,Earth Planet. Sci. Lett.,2007
2000,0002072,"Kana'Iaupuni, SM; Donato, KM; Thompson-Colon, T; Stainback, M","Counting on kin: Social networks, social support, and child health status",SOCIAL FORCES,2005
2000,0002072,"Donato, KM; Kanaiaupuni, SM; Stainback, M",Sex differences in child health: Effects of Mexico-US migration,JOURNAL OF COMPARATIVE FAMILY STUDIES,2003
2000,0002125,"R. Singh, M. Fakhruddin and  K. F. Poole",The Impact of Single-Wafer Processing on Semiconductor Manufacturing,"96 IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING, VOL. 16, NO. 2, MAY 2003",2003
2000,0002125,"Mohammed Fakhruddin,a,* Rajendra Singh,a,**,z Kelvin F. Poole",The Effect of Interfacial Layers on High-Performance Gate,"Journal of The Electrochemical Society,",2004
2000,0002125,"Daniel Damjanovic, Harish Kumar Bolla, Rajendra Singh, Fellow, IEEE, Kelvin F. Poole, Herman F. Senter, and J. Narayan",Effect of UV/VUV Enhanced RTP onProcess Variation and Device Performanceof Metal Gate/High-  Gate Stacks forthe Sub-90-nm CMOS Regime,"IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING,",2005
2000,0002125,"Daniel Damjanovic, Rajendra Singh,a! and Kelvin F. Poole",In situ fabrication of metal gate/high-k dielectric gate stacks,"J. Vac. Sci. Technol. B, Vol. 23, No. 2, Mar/Apr 2005",2005
2000,0002125,R. Singh and R. Thakur,Chip Making's Singular Future,IEEE Spectrum,2005
2000,0002193,"Gil-Romero, G., Scott, L., Marais, E., Brook, G.A.","Middle- to late-Holocene moisture changes in the desert of northwest Namibia derived from fossil hyrax dung pollen. 
",The Holocene,2006
2000,0002193,"Gil-Romera, G., Scott, L., Marais, E., Brook, G.A.",Late Holocene environmental change in the North-western Namib Desert margin: new fossil pollen evidence from hyrax middens,"Palaeogeography, Palaeoclimatology, Palaeoecology",2007
2000,0002193,"Srivastava, P., Brook, G.A., Marais, E.",A record of fluvial aggradation in the northern Namib Desert during the Late Quaternary,"Zeitschrift f¨¹r Geomorphologie N.F., Suppl",2004
2000,0002193,"Brook, G.A., Srivastava, P., Marais, E.","Characteristics and OSL minimum ages of relict fluvial deposits near Sossus Vlei, Tsauchab River, Namibia, and a regional climate record for the last 30 ka.
",Journal of Quaternary Science,2006
2000,0002193,"Hodgins, G., Brook, G.A., Marais, E.","Bomb-spike dating of a mummified baboon in Ludwig Cave, Namibia. 
",International Journal of Speleology,2006
2000,0002193,"Brook, G.A., Marais, E., Srivastava, P., Jordan, T.","Timing of lake level changes in Etosha Pan, Namibia, since the middle Holocene from OSL ages of relict shorelines in the Okondeka region",Quaternary International,2007
2000,0002193,"Scott, L., Marais, E., Brook, G.A.",Fossil hyrax dung and evidence of Late Pleistocene and Holocene Vegetation types in the Namib Desert.,Journal of Quaternary Science,2004
2000,0002193,"Srivastava, P, Brook, G.A., Marais, E. Morthekai, P., Singhvi, A.K.","Depositional environment and OSL chronology of the Homeb Silt deposits, Kuiseb River, Namibia. 
",Quaternary Research,2006
2000,0002193,"Srivastava, P., Brook, G.A., Marais, E.","Depositional environment and luminescence chronology of the Hoarusib River Clay Castles sediments, northern Namib Desert, Namibia. 
",Catena,2005
2000,0002217,"Robert Li, Jung Kim and N. Al-Shamakhi",Image Compression Using Transformed Vector Quantization,Image Vision Computing,2002
2000,0002217,Sung H. Yoon and S. S. Rao,High Performance Multiuser Detector in Code Division Multiple Access Communications,IEE Proceedings - Communications,2000
2000,0002267,"Shindell, D. T., G. A. Schmidt, M. E. Mann, D. Rind, and A. Waple",Solar forcing of regional climate change during the Maunder Minimum,Science,2003
2000,0002267,D. T. Shindell,Whither Arctic Climate,Science,2003
2000,0002267,"Gillett, N. P., M. R. Allen, R. E. McDonald, C. A. Senior, D. T. Shindell and G. A. Schmidt",How linear is the Arctic Oscilliation response to greenhouse gases?,J. Geophys. Res.,2002
2000,0002267,"Shindell, D.T., G.A. Schmidt, R.L. Miller and D. Rind.","Northern Hemisphere winter climate response to greenhouse gas, ozone, solar and volcanic forcing",J. Geophys. Res.,2001
2000,0002267,"Rind, D., D. Shindell, N. K. Balachandran, and P. Lonergan","2xCO2 and 
solar variability influences on the troposphere through wave-mean flow 
interactions",J. Met. Soc. Japan,2002
2000,0002334,"Fallon, Kathleen",Transforming Women's Citizenship Rights within an Emerging Democratic State: The Case of Ghana,Gender and Society,2003
2000,0002334,"Fallon, Kathleen",Getting Out the Vote:  Women's Democratic Political Mobilization in Ghana,Mobilization,2003
2000,0002470,"Laske, G., Phipps Morgan, J. and Orcutt, J.A.",The Hawaiian SWELL Pilot Experiment - Evidence for Lithosphere Rejuvenation from Ocean Bottom Surface Wave Data, GSA Special paper,2007
2000,0002470,"Laske, G., Collins, J.A., Wolfe, C.J., Solomon, S.C., Detrick, R.S., Orcutt, J.A., Bercovici, D. and Hauri, E.H.",The Hawaiian PLUME Project - Probing a Hotspot with State-of-the-Art Ocean Bottom Seismometers,EOS Trans. AGU,2009
2000,0002470,"Wolfe, CJ; Solomon, SC; Laske, G; Collins, JA; Detrick, RS; Orcutt, JA; Bercovici, D; Hauri, EH",Mantle Shear-Wave Velocity Structure Beneath the Hawaiian Hot Spot,SCIENCE,2009
2000,0002470,"Collins, Wolfe, C.J., Laske, G., Solomon, S.C., J.A., Detrick, R.S., Orcutt, J.A., Bercovici, D.A. and Hauri, E.H.",Mantle Anisotropy Beneath the Hawaiian Islands from Measurements of Shear-wave Splitting: Results from the PLUME Ocean-Bottom and Land Seismograph Deployments,"EOS Trans. AGU, Suppl.",2008
2000,0002470,"Markee, A., Laske, G., Collins, J.A., Wolfe, C.J., Solomon, S.C., Detrick, R.S., Orcutt, J.A., Bercovici, D.A. and Hauri, E.H.",Surface Wave Tomography for the Hawaiian PLUME Project and the Seismic Structure of the Hawaiian Swell,"EOS Trans. AGU, Suppl.",2008
